id_cliente,nombre,email,edad,ciudad,salario,fecha_registro,categoria,telefono,activo,puntos_fidelidad,ultima_compra
691,Cliente_691,cliente691@email.com,45.0,Sevilla,22105.582031595393,2022-08-03 22:25:26.829943,G,+34 685654773,No,-1,2024-12-17 22:25:26.835945
692,Cliente_692,cliente692@email.com,54.0,Málaga,52587.27431459485,2016-03-20 22:25:26.829943,A,+34 699786995,True,-1,2025-02-02 22:25:26.835945
693,Cliente_693,correo_no_valido,50.0,Sevilla,49952.74629459321,2019-05-12 22:25:26.829943,F,+34 694265849,Sí,N/A,2024-04-26 22:25:26.835945
694,Cliente_694,cliente694@email.com,38.0,Málaga,49904.52796585014,2018-08-15 22:25:26.829943,G,+34 676807487,Sí,N/A,2024-12-25 22:25:26.835945
695,Cliente_695,cliente695@email.com,20.0,NULL,33485.404165258,2018-11-08 22:25:26.829943,E,+34 605254230,True,-1,2024-11-05 22:25:26.835945
696,Cliente_696,cliente696@email.com,18.0,Valencia,43703.921876687986,2019-03-05 22:25:26.829943,INVALID,+34 637411032,False,300,2024-01-05 22:25:26.835945
697,Cliente_697,cliente697@email.com,20.0,NULL,12888.30886971164,2020-05-19 22:25:26.829943,B,+34 612901865,Sí,NULL,2024-10-19 22:25:26.835945
698,Cliente_698,cliente698@email.com,65.0,NULL,30102.046475891566,2023-06-17 22:25:26.829943,E,+34 650433542,No,200,2023-11-23 22:25:26.835945
699,Cliente_699,cliente699@email.com,76.0,Valencia,36774.490524743946,2017-12-14 22:25:26.829943,F,+34 644476240,No,NULL,2023-12-30 22:25:26.835945
700,Cliente_700,cliente700@email.com,71.0,Sevilla,13876.514140363197,2023-01-23 22:25:26.829943,F,+34 673297617,1,200,2024-07-21 22:25:26.835945
701,Cliente_701,cliente701@email.com,22.0,Desconocido,33148.68134462805,2020-08-09 22:25:26.829943,B,+34 643547632,0,300,2023-12-29 22:25:26.835945
702,Cliente_702,correo_no_valido,40.0,Sevilla,55299.58778706516,2024-03-10 22:25:26.829943,E,+34 637221001,0,500,2025-07-10 22:25:26.835945
703,Cliente_703,cliente703@email.com,65.0,Málaga,38381.546768409404,2020-11-29 22:25:26.829943,C,+34 653560760,0,200,No registrada
704,Cliente_704,cliente704@email.com,59.0,Barcelona,43763.178099961806,2023-12-13 22:25:26.829943,E,+34 634603398,No,NULL,2025-09-22 22:25:26.835945
705,Cliente_705,cliente705@email.com,58.0,Málaga,-6786.103851483938,2024-06-27 22:25:26.829943,F,+34 682620796,1,100,2024-10-20 22:25:26.835945
706,Cliente_706,cliente706@email.com,19.0,Barcelona,53369.53273729386,2024-07-01 22:25:26.829943,E,+34 674984753,0,-1,2023-11-12 22:25:26.835945
707,Cliente_707,correo_no_valido,40.0,NULL,27208.164783717457,2018-04-05 22:25:26.829943,INVALID,+34 669198496,0,-1,2025-04-11 22:25:26.835945
708,Cliente_708,cliente708@email.com,33.0,Valencia,18469.705288949364,2017-03-25 22:25:26.829943,G,+34 607834112,True,300,2024-07-25 22:25:26.835945
709,Cliente_709,cliente709@email.com,34.0,NULL,27380.432222851046,2018-11-03 22:25:26.829943,A,+34 627006699,True,200,2025-01-27 22:25:26.835945
710,Cliente_710,cliente710@email.com,26.0,Madrid,7724.667625786533,2023-13-45,INVALID,+34 671908276,True,500,2024-01-25 22:25:26.835945
711,Cliente_711,cliente711@email.com,61.0,Sevilla,45719.13092628214,2025-01-12 22:25:26.829943,C,+34 683199163,False,200,2024-02-24 22:25:26.835945
712,Cliente_712,cliente712@email.com,15.0,Barcelona,704852.2918350298,2022-01-10 22:25:26.829943,D,+34 627534241,0,-1,2025-07-08 22:25:26.835945
713,Cliente_713,cliente713@email.com,28.0,Málaga,18920.53781960896,2018-01-20 22:25:26.829943,G,+34 629361667,False,N/A,2025-03-11 22:25:26.835945
714,Cliente_714,cliente714@email.com,78.0,Valencia,27479.174014674525,2017-11-12 22:25:26.829943,A,+34 667068816,1,100,2024-12-29 22:25:26.835945
715,Cliente_715,cliente715@email.com,52.0,Barcelona,46770.234818642115,2021-02-19 22:25:26.829943,D,+34 691615658,No,300,2024-08-04 22:25:26.835945
716,Cliente_716,cliente716@email.com,51.0,Málaga,31971.87601171831,2018-09-24 22:25:26.829943,B,+34 645949429,0,N/A,2024-07-16 22:25:26.835945
717,Cliente_717,cliente717@email.com,25.0,Sevilla,8854.593456997995,2024-01-24 22:25:26.829943,D,+34 690693120,No,NULL,2025-07-26 22:25:26.835945
718,Cliente_718,cliente718@email.com,veinticinco,NULL,36974.71244611623,2020-09-16 22:25:26.829943,G,+34 646016582,True,500,2025-02-15 22:25:26.835945
719,Cliente_719,cliente719@email.com,veinticinco,Sevilla,16065.300685160624,2024-04-14 22:25:26.829943,E,+34 606355421,0,N/A,2025-01-02 22:25:26.835945
720,Cliente_720,cliente720@email.com,20.0,Bilbao,-2341.5154706222493,2016-12-01 22:25:26.829943,G,+34 685449905,Sí,NULL,2024-11-14 22:25:26.835945
721,Cliente_721,cliente721@email.com,64.0,Madrid,51799.72977893714,2017-11-24 22:25:26.829943,INVALID,+34 620805820,False,N/A,2025-01-21 22:25:26.835945
722,Cliente_722,cliente722@email.com,24.0,Bilbao,36858.448122415335,2018-02-15 22:25:26.829943,D,+34 662198050,False,500,No registrada
723,Cliente_723,cliente723@email.com,19.0,Valencia,28825.940042948776,2024-08-15 22:25:26.829943,F,+34 697615367,0,N/A,2025-07-23 22:25:26.835945
724,Cliente_724,cliente724@email.com,37.0,Barcelona,24815.85727954952,2015-11-14 22:25:26.829943,A,+34 607433980,True,300,2025-09-01 22:25:26.835945
725,Cliente_725,cliente725@email.com,24.0,Valencia,50956.19251099974,2024-11-05 22:25:26.829943,A,+34 618301847,False,-1,No registrada
726,Cliente_726,cliente726@email.com,58.0,NULL,76307.32725297607,2019-11-24 22:25:26.829943,D,+34 693466578,True,200,2025-01-25 22:25:26.835945
727,Cliente_727,cliente727@email.com,16.0,Málaga,36731.707778497745,2022-07-10 22:25:26.829943,A,+34 661065507,1,N/A,2024-08-19 22:25:26.835945
728,Cliente_728,cliente728@email.com,27.0,Sevilla,14555.479765081858,2023-10-23 22:25:26.829943,F,+34 638778801,No,300,2025-01-14 22:25:26.835945
729,Cliente_729,cliente729@email.com,54.0,Bilbao,27683.01721698036,2020-04-01 22:25:26.829943,G,+34 672070778,Sí,200,2025-10-27 22:25:26.835945
730,Cliente_730,cliente730@email.com,16.0,Desconocido,36458.59008141074,2023-12-24 22:25:26.829943,A,+34 695098666,No,NULL,2024-02-03 22:25:26.835945
731,Cliente_731,cliente731@email.com,,Bilbao,-5242.924604877982,2019-01-31 22:25:26.829943,D,+34 614390554,No,200,2025-08-03 22:25:26.835945
732,Cliente_732,cliente732@email.com,77.0,NULL,35017.48802667177,2016-09-27 22:25:26.829943,C,+34 607595853,1,NULL,2025-04-27 22:25:26.835945
733,Cliente_733,cliente733@email.com,31.0,Bilbao,36546.37694239618,2021-05-05 22:25:26.829943,C,+34 691537041,False,N/A,2024-07-15 22:25:26.835945
734,Cliente_734,cliente734@email.com,veinticinco,NULL,49895.13296980831,2021-07-14 22:25:26.829943,B,+34 668015259,Sí,300,2024-06-10 22:25:26.835945
735,Cliente_735,cliente735@email.com,29.0,Desconocido,48331.84953559581,2022-02-13 22:25:26.829943,INVALID,+34 664750075,False,-1,2024-07-29 22:25:26.835945
736,Cliente_736,correo_no_valido,38.0,Valencia,172629.2430273404,2019-12-25 22:25:26.829943,A,+34 616188828,0,N/A,2025-09-11 22:25:26.835945
737,Cliente_737,correo_no_valido,52.0,Sevilla,52719.55359870537,2015-12-24 22:25:26.829943,INVALID,+34 679325711,No,NULL,2024-07-05 22:25:26.835945
738,Cliente_738,cliente738@email.com,49.0,Barcelona,60535.174785581345,2025-09-01 22:25:26.829943,G,+34 608288515,0,500,No registrada
739,Cliente_739,cliente739@email.com,63.0,Málaga,30419.2718286669,2018-10-31 22:25:26.829943,D,+34 688691108,True,200,2024-07-01 22:25:26.835945
740,Cliente_740,cliente740@email.com,veinticinco,Barcelona,36272.80617701623,2022-08-28 22:25:26.829943,A,+34 677805072,No,N/A,2024-11-04 22:25:26.835945
741,Cliente_741,cliente741@email.com,veinticinco,Valencia,3490.5397033413574,2016-12-03 22:25:26.829943,E,+34 608884527,False,NULL,2025-07-14 22:25:26.835945
742,,cliente742@email.com,,Málaga,8235.40106338368,2022-06-23 22:25:26.829943,F,+34 628447661,No,200,2024-09-20 22:25:26.835945
743,,cliente743@email.com,23.0,Bilbao,17427.05528985722,2018-02-13 22:25:26.829943,A,+34 622048729,True,NULL,2025-10-27 22:25:26.835945
744,Cliente_744,cliente744@email.com,48.0,Desconocido,23345.7254322442,2023-13-45,A,+34 605005231,1,300,No registrada
745,Cliente_745,cliente745@email.com,49.0,Desconocido,13558.154628928973,2025-02-20 22:25:26.829943,INVALID,+34 610698216,0,100,2025-04-20 22:25:26.835945
746,Cliente_746,cliente746@email.com,15.0,Madrid,29460.06882034137,2025-06-21 22:25:26.829943,INVALID,+34 668456067,0,N/A,2024-11-01 22:25:26.835945
747,Cliente_747,cliente747@email.com,54.0,Valencia,23794.362484880723,2015-11-11 22:25:26.829943,C,+34 656998429,False,-1,No registrada
748,,cliente748@email.com,78.0,Valencia,46063.42847009423,2023-06-12 22:25:26.829943,F,+34 675964061,No,N/A,2024-03-18 22:25:26.835945
749,Cliente_749,correo_no_valido,36.0,Sevilla,22878.39531774438,2023-08-04 22:25:26.829943,D,+34 610781973,False,200,2025-03-08 22:25:26.835945
750,Cliente_750,cliente750@email.com,74.0,Barcelona,903599.075481328,2019-12-29 22:25:26.829943,A,+34 634741450,1,300,2024-10-19 22:25:26.835945
751,Cliente_751,cliente751@email.com,78.0,Valencia,31886.267588031304,2017-07-12 22:25:26.829943,C,+34 643635777,No,NULL,2024-07-20 22:25:26.835945
752,,correo_no_valido,25.0,Valencia,29787.029633829912,2016-11-11 22:25:26.829943,INVALID,+34 621874795,No,500,2023-12-03 22:25:26.835945
753,,cliente753@email.com,28.0,Bilbao,17069.251778932594,2017-01-28 22:25:26.829943,B,+34 640966411,False,-1,2024-08-05 22:25:26.835945
754,,cliente754@email.com,74.0,Bilbao,31424.998252455556,2023-08-03 22:25:26.829943,F,+34 669376221,False,300,2024-11-02 22:25:26.835945
755,Cliente_755,cliente755@email.com,44.0,Málaga,13871.031176604976,2017-06-03 22:25:26.829943,C,+34 668908835,True,N/A,2025-01-17 22:25:26.835945
756,Cliente_756,cliente756@email.com,49.0,NULL,935391.622984103,2023-03-05 22:25:26.829943,C,+34 609532945,1,500,2024-09-26 22:25:26.835945
757,Cliente_757,cliente757@email.com,51.0,NULL,69493.86655394777,2017-09-04 22:25:26.829943,G,+34 633059070,True,300,2025-09-06 22:25:26.835945
758,Cliente_758,cliente758@email.com,19.0,Madrid,2915.9179063985066,2020-12-21 22:25:26.829943,C,+34 614517702,0,100,2024-05-31 22:25:26.835945
759,Cliente_759,cliente759@email.com,40.0,NULL,22256.368694862595,2025-07-05 22:25:26.829943,G,+34 695525116,No,-1,2025-01-03 22:25:26.835945
760,Cliente_760,cliente760@email.com,76.0,Sevilla,19852.42317826296,2016-05-17 22:25:26.829943,A,+34 645525374,False,200,2025-07-11 22:25:26.835945
761,Cliente_761,cliente761@email.com,18.0,Madrid,23501.101747686844,2021-05-10 22:25:26.829943,A,+34 600573881,No,300,2025-04-07 22:25:26.835945
762,Cliente_762,cliente762@email.com,,Málaga,45298.86869395462,2017-04-29 22:25:26.829943,INVALID,+34 681602393,No,300,2025-09-23 22:25:26.835945
763,,cliente763@email.com,,Bilbao,38142.39838978537,2022-02-07 22:25:26.829943,B,+34 609407062,Sí,100,2025-05-14 22:25:26.835945
764,Cliente_764,cliente764@email.com,54.0,NULL,42731.49753909635,2023-01-30 22:25:26.829943,E,+34 656628313,0,N/A,2025-03-14 22:25:26.835945
765,Cliente_765,cliente765@email.com,53.0,Barcelona,30457.432571303973,2023-04-23 22:25:26.829943,E,+34 689779948,Sí,NULL,2024-03-23 22:25:26.835945
766,Cliente_766,cliente766@email.com,28.0,Bilbao,10168.510200827135,2024-01-28 22:25:26.829943,E,+34 682188677,No,NULL,2024-02-22 22:25:26.835945
767,Cliente_767,cliente767@email.com,,Desconocido,13279.719581100304,2020-04-10 22:25:26.829943,INVALID,+34 614242373,False,-1,No registrada
768,Cliente_768,cliente768@email.com,65.0,Sevilla,41193.89561199889,2018-04-12 22:25:26.829943,G,+34 641163819,No,-1,2025-09-25 22:25:26.835945
769,Cliente_769,correo_no_valido,52.0,Bilbao,32562.47847619946,2017-11-17 22:25:26.829943,INVALID,+34 638807239,0,200,2025-07-07 22:25:26.835945
770,Cliente_770,cliente770@email.com,37.0,Sevilla,48903.111091182574,2020-03-05 22:25:26.829943,F,+34 687764631,Sí,300,2024-12-03 22:25:26.835945
771,Cliente_771,cliente771@email.com,77.0,Sevilla,34398.931548701956,2023-13-45,F,+34 603301394,False,500,2024-12-02 22:25:26.835945
772,Cliente_772,cliente772@email.com,,Sevilla,12254.775100018123,2018-12-27 22:25:26.829943,B,+34 669936228,No,300,2024-05-13 22:25:26.835945
773,Cliente_773,cliente773@email.com,39.0,Málaga,22171.472787252675,2017-08-06 22:25:26.829943,F,+34 670463377,1,NULL,2024-02-26 22:25:26.835945
774,Cliente_774,cliente774@email.com,veinticinco,Sevilla,38472.21224524395,2023-13-45,E,+34 677933150,0,200,2025-08-21 22:25:26.835945
775,Cliente_775,cliente775@email.com,67.0,Sevilla,40654.98744357939,2019-05-28 22:25:26.830944,E,+34 645069853,0,300,2025-04-26 22:25:26.835945
776,Cliente_776,cliente776@email.com,65.0,Desconocido,42826.62948232032,2021-05-28 22:25:26.830944,INVALID,+34 668722424,1,100,2024-12-14 22:25:26.835945
777,Cliente_777,cliente777@email.com,53.0,Barcelona,14272.138301922105,2023-08-23 22:25:26.830944,C,+34 686179753,No,NULL,2025-06-09 22:25:26.835945
778,Cliente_778,cliente778@email.com,65.0,Madrid,11984.547508846124,2023-03-15 22:25:26.830944,F,+34 653807136,0,300,2025-01-23 22:25:26.835945
779,Cliente_779,cliente779@email.com,20.0,Valencia,27152.962203788687,2025-08-26 22:25:26.830944,INVALID,+34 620080139,False,300,2025-04-04 22:25:26.835945
780,Cliente_780,cliente780@email.com,21.0,Desconocido,51601.102748001824,2022-09-07 22:25:26.830944,A,+34 655975541,No,NULL,2024-02-07 22:25:26.835945
781,Cliente_781,cliente781@email.com,65.0,Madrid,19591.97518787973,2025-04-21 22:25:26.830944,A,+34 694773402,No,500,2023-11-16 22:25:26.835945
782,Cliente_782,cliente782@email.com,56.0,Sevilla,36824.578359014595,2019-11-07 22:25:26.830944,C,+34 659147144,Sí,NULL,2024-10-05 22:25:26.835945
783,Cliente_783,cliente783@email.com,78.0,Barcelona,36825.917084084474,2023-13-45,C,+34 655436107,0,100,2024-11-29 22:25:26.835945
784,Cliente_784,cliente784@email.com,29.0,Bilbao,41411.5912450592,2019-06-17 22:25:26.830944,C,+34 608103670,0,100,2025-10-12 22:25:26.835945
785,Cliente_785,cliente785@email.com,veinticinco,Barcelona,54966.603809223154,2019-05-19 22:25:26.830944,INVALID,+34 634104860,1,300,2025-07-21 22:25:26.835945
786,Cliente_786,cliente786@email.com,47.0,Desconocido,53428.59637149159,2023-10-19 22:25:26.830944,A,+34 618866922,Sí,-1,2024-07-25 22:25:26.835945
787,Cliente_787,cliente787@email.com,41.0,Sevilla,21080.91249240742,2015-12-19 22:25:26.830944,E,+34 630836413,Sí,500,2024-08-01 22:25:26.835945
788,Cliente_788,cliente788@email.com,50.0,Barcelona,-1468.431619630108,2021-03-20 22:25:26.830944,C,+34 633467508,0,300,2024-08-28 22:25:26.835945
789,Cliente_789,cliente789@email.com,43.0,NULL,19822.059969528862,2025-01-30 22:25:26.830944,B,+34 610117390,No,NULL,2023-11-18 22:25:26.835945
790,Cliente_790,cliente790@email.com,52.0,Barcelona,31135.08441070853,2025-09-03 22:25:26.830944,G,+34 671414529,Sí,300,2024-02-23 22:25:26.835945
791,Cliente_791,cliente791@email.com,71.0,Sevilla,24575.320834715145,2016-07-22 22:25:26.830944,INVALID,+34 681417907,1,200,2025-03-27 22:25:26.835945
792,Cliente_792,cliente792@email.com,41.0,Málaga,59518.484143922025,2020-08-07 22:25:26.830944,C,+34 625562996,Sí,200,2024-10-20 22:25:26.835945
793,Cliente_793,cliente793@email.com,69.0,NULL,30281.70456474674,2020-02-03 22:25:26.830944,G,+34 697534123,1,-1,2025-03-26 22:25:26.836945
794,Cliente_794,cliente794@email.com,47.0,Barcelona,39805.67820384291,2019-10-25 22:25:26.830944,D,+34 609003281,Sí,500,2025-02-18 22:25:26.836945
795,Cliente_795,cliente795@email.com,24.0,Valencia,33258.214644710155,2020-12-26 22:25:26.830944,C,+34 624529154,1,N/A,2023-11-21 22:25:26.836945
796,Cliente_796,correo_no_valido,19.0,Valencia,24800.50224763767,2022-03-09 22:25:26.830944,A,+34 607660678,Sí,200,2024-11-01 22:25:26.836945
797,Cliente_797,cliente797@email.com,52.0,Barcelona,1127.8248305600027,2020-10-22 22:25:26.830944,F,+34 693765329,Sí,N/A,2024-11-19 22:25:26.836945
798,Cliente_798,cliente798@email.com,veinticinco,Málaga,28820.735421877722,2018-09-29 22:25:26.830944,C,+34 635284715,False,100,2025-03-23 22:25:26.836945
799,Cliente_799,cliente799@email.com,45.0,Bilbao,78819.7093973119,2024-04-15 22:25:26.830944,INVALID,+34 609142693,1,200,2023-11-20 22:25:26.836945
800,Cliente_800,cliente800@email.com,61.0,Sevilla,11333.124002432494,2016-05-13 22:25:26.830944,F,+34 621807008,1,200,2025-03-12 22:25:26.836945
801,Cliente_801,cliente801@email.com,66.0,Valencia,2776.9043343866324,2021-07-15 22:25:26.830944,D,+34 698236779,1,500,2025-05-04 22:25:26.836945
802,Cliente_802,cliente802@email.com,,Bilbao,59045.83953853365,2024-02-20 22:25:26.830944,B,+34 673498554,True,-1,2023-11-22 22:25:26.836945
803,Cliente_803,cliente803@email.com,veinticinco,Barcelona,41131.24454804002,2020-04-17 22:25:26.830944,F,+34 640320606,Sí,N/A,2024-08-16 22:25:26.836945
804,Cliente_804,correo_no_valido,43.0,Desconocido,32811.29820785155,2022-07-21 22:25:26.830944,G,+34 634306425,1,NULL,2024-02-19 22:25:26.836945
805,Cliente_805,cliente805@email.com,22.0,Bilbao,50440.10793550587,2016-06-09 22:25:26.830944,E,+34 615678986,0,200,2025-10-28 22:25:26.836945
806,Cliente_806,cliente806@email.com,19.0,NULL,17527.47085565855,2024-12-24 22:25:26.830944,C,+34 659445827,True,200,2025-03-12 22:25:26.836945
807,Cliente_807,cliente807@email.com,43.0,Madrid,28401.078586280222,2018-01-09 22:25:26.830944,D,+34 651159930,False,500,2025-06-29 22:25:26.836945
808,Cliente_808,correo_no_valido,61.0,Valencia,44327.311753512346,2017-11-29 22:25:26.830944,D,+34 662155971,1,500,2025-07-22 22:25:26.836945
809,Cliente_809,cliente809@email.com,59.0,Barcelona,61655.315517305935,2019-12-20 22:25:26.830944,F,+34 640170352,1,-1,2024-07-11 22:25:26.836945
810,Cliente_810,cliente810@email.com,16.0,Desconocido,12471.835280150874,2017-10-27 22:25:26.830944,B,+34 615234145,True,N/A,2025-06-01 22:25:26.836945
811,Cliente_811,cliente811@email.com,41.0,Sevilla,49211.01687840592,2022-06-15 22:25:26.830944,A,+34 679600220,Sí,100,2025-02-19 22:25:26.836945
812,Cliente_812,cliente812@email.com,50.0,Desconocido,35727.58591261476,2017-12-18 22:25:26.830944,C,+34 624090583,0,NULL,2025-03-13 22:25:26.836945
813,Cliente_813,correo_no_valido,50.0,Málaga,32445.91601144124,2025-06-19 22:25:26.830944,D,+34 657691307,False,-1,2024-06-21 22:25:26.836945
814,Cliente_814,cliente814@email.com,,NULL,29884.061666178928,2023-01-08 22:25:26.830944,B,+34 627740293,1,100,2025-01-18 22:25:26.836945
815,Cliente_815,cliente815@email.com,57.0,Barcelona,9230.300689580949,2017-06-19 22:25:26.830944,E,+34 613552664,Sí,300,2024-06-11 22:25:26.836945
816,Cliente_816,cliente816@email.com,41.0,Sevilla,44446.33497319548,2019-12-08 22:25:26.830944,D,+34 633872374,0,200,2024-04-30 22:25:26.836945
817,Cliente_817,cliente817@email.com,34.0,Málaga,18265.96469510508,2018-09-26 22:25:26.830944,B,+34 620671672,0,N/A,2023-11-25 22:25:26.836945
818,Cliente_818,cliente818@email.com,25.0,Málaga,13804.639462464795,2017-04-28 22:25:26.830944,INVALID,+34 662565460,False,-1,2024-04-13 22:25:26.836945
819,Cliente_819,cliente819@email.com,52.0,Barcelona,43281.88438350507,2024-01-11 22:25:26.830944,A,+34 633891894,No,200,2025-01-09 22:25:26.836945
820,Cliente_820,cliente820@email.com,20.0,NULL,41837.010377200175,2019-01-26 22:25:26.830944,A,+34 687814287,0,N/A,2024-03-03 22:25:26.836945
821,Cliente_821,cliente821@email.com,37.0,Bilbao,31185.001254165938,2018-07-05 22:25:26.830944,D,+34 696819038,No,N/A,2025-06-19 22:25:26.836945
822,Cliente_822,cliente822@email.com,61.0,Bilbao,46193.154312174614,2019-07-09 22:25:26.830944,G,+34 642364813,0,N/A,2024-10-23 22:25:26.836945
823,Cliente_823,cliente823@email.com,60.0,Málaga,51389.04872218672,2016-04-06 22:25:26.830944,D,+34 635985062,False,200,2025-08-08 22:25:26.836945
824,Cliente_824,cliente824@email.com,veinticinco,Bilbao,49623.361167383104,2025-08-08 22:25:26.830944,F,+34 648702875,True,-1,2024-09-10 22:25:26.836945
825,Cliente_825,cliente825@email.com,27.0,Madrid,22075.815398970302,2018-12-17 22:25:26.830944,C,+34 638117599,False,NULL,2025-04-18 22:25:26.836945
826,Cliente_826,cliente826@email.com,76.0,Málaga,45211.573969195684,2023-13-45,B,+34 607463131,False,500,2024-07-28 22:25:26.836945
827,Cliente_827,cliente827@email.com,,Málaga,33174.614662629734,2018-12-11 22:25:26.830944,D,+34 661550770,True,200,2024-08-23 22:25:26.836945
828,Cliente_828,correo_no_valido,57.0,Sevilla,55888.61655528561,2019-02-06 22:25:26.830944,C,+34 602795126,True,N/A,2024-12-28 22:25:26.836945
829,Cliente_829,cliente829@email.com,veinticinco,Bilbao,28144.074955992404,2017-12-22 22:25:26.830944,F,+34 641169328,Sí,-1,2024-03-17 22:25:26.836945
830,Cliente_830,cliente830@email.com,51.0,NULL,24652.925439475042,2017-10-13 22:25:26.830944,INVALID,+34 639117064,0,NULL,2025-01-26 22:25:26.836945
831,Cliente_831,cliente831@email.com,45.0,Málaga,20793.04684735685,2018-03-31 22:25:26.830944,INVALID,+34 690284985,Sí,300,2024-12-15 22:25:26.836945
832,Cliente_832,cliente832@email.com,23.0,Desconocido,32839.31841353333,2018-12-25 22:25:26.830944,C,+34 630535317,True,100,2023-12-02 22:25:26.836945
833,Cliente_833,cliente833@email.com,65.0,NULL,37000.88201388156,2022-04-04 22:25:26.830944,D,+34 653059012,No,N/A,No registrada
834,Cliente_834,cliente834@email.com,43.0,Madrid,37289.43424390907,2016-10-10 22:25:26.830944,A,+34 645566678,No,300,2025-01-05 22:25:26.836945
835,Cliente_835,cliente835@email.com,54.0,Sevilla,35237.58810467785,2021-03-08 22:25:26.830944,B,+34 627883716,False,500,2025-01-29 22:25:26.836945
836,Cliente_836,cliente836@email.com,55.0,Barcelona,40065.55519019709,2018-06-12 22:25:26.830944,B,+34 658807849,1,NULL,No registrada
837,Cliente_837,correo_no_valido,25.0,NULL,26661.872461284027,2018-05-24 22:25:26.830944,INVALID,+34 609079860,False,NULL,2023-12-16 22:25:26.836945
838,Cliente_838,cliente838@email.com,37.0,Málaga,16912.27026612193,2015-11-26 22:25:26.830944,INVALID,+34 634456905,False,N/A,2025-10-26 22:25:26.836945
839,Cliente_839,cliente839@email.com,15.0,Madrid,15602.580046295283,2016-05-30 22:25:26.830944,A,+34 650457850,1,NULL,No registrada
840,Cliente_840,cliente840@email.com,60.0,Valencia,44625.76642955202,2024-06-26 22:25:26.830944,G,+34 644117798,0,300,2023-12-29 22:25:26.836945
841,,cliente841@email.com,,Madrid,37054.83465792435,2021-04-30 22:25:26.830944,D,+34 675616014,True,N/A,2024-04-21 22:25:26.836945
842,Cliente_842,cliente842@email.com,50.0,Madrid,2162.4334357451407,2020-07-09 22:25:26.830944,INVALID,+34 601417158,No,200,2025-01-05 22:25:26.836945
843,Cliente_843,cliente843@email.com,68.0,Sevilla,46451.30140199911,2022-11-30 22:25:26.830944,INVALID,+34 618613148,False,-1,2025-09-26 22:25:26.836945
844,Cliente_844,correo_no_valido,veinticinco,Barcelona,58206.527196039824,2021-12-09 22:25:26.830944,INVALID,+34 653004410,1,300,2025-06-20 22:25:26.836945
845,Cliente_845,cliente845@email.com,15.0,Valencia,19261.24723862201,2016-10-02 22:25:26.830944,B,+34 630566254,Sí,-1,2024-09-08 22:25:26.836945
846,Cliente_846,cliente846@email.com,77.0,Bilbao,35042.40069414062,2024-03-16 22:25:26.830944,D,+34 677141378,False,200,2025-03-29 22:25:26.836945
847,Cliente_847,cliente847@email.com,68.0,Bilbao,22898.12859551461,2024-08-10 22:25:26.830944,F,+34 663539547,No,200,2024-11-20 22:25:26.836945
848,Cliente_848,cliente848@email.com,69.0,NULL,39424.6038820675,2024-07-06 22:25:26.830944,D,+34 650281422,True,-1,2024-05-06 22:25:26.836945
849,Cliente_849,correo_no_valido,veinticinco,Madrid,12509.866663871624,2024-01-27 22:25:26.830944,C,+34 618292770,False,300,2025-08-16 22:25:26.836945
850,Cliente_850,cliente850@email.com,29.0,Desconocido,28928.315143518288,2018-07-15 22:25:26.830944,A,+34 685470725,False,-1,2025-02-03 22:25:26.836945
851,,correo_no_valido,35.0,Sevilla,44719.71191998172,2017-05-19 22:25:26.830944,G,+34 643390347,0,-1,2025-05-26 22:25:26.836945
852,Cliente_852,cliente852@email.com,veinticinco,Desconocido,48535.6760894826,2021-05-18 22:25:26.830944,INVALID,+34 697897070,1,100,2023-12-17 22:25:26.836945
853,Cliente_853,cliente853@email.com,67.0,Sevilla,36397.43728379533,2024-01-11 22:25:26.830944,INVALID,+34 647484197,Sí,300,No registrada
854,Cliente_854,correo_no_valido,23.0,Bilbao,24914.320451853913,2023-10-07 22:25:26.830944,D,+34 650283084,Sí,100,2024-10-25 22:25:26.836945
855,Cliente_855,cliente855@email.com,66.0,NULL,6110.983734845871,2025-01-18 22:25:26.830944,G,+34 664060764,True,N/A,2025-10-25 22:25:26.836945
856,Cliente_856,cliente856@email.com,71.0,NULL,18636.754331410775,2016-04-18 22:25:26.830944,INVALID,+34 662467218,No,NULL,2024-08-16 22:25:26.836945
857,Cliente_857,cliente857@email.com,40.0,NULL,22960.898928678293,2023-11-13 22:25:26.830944,G,+34 636785218,True,-1,2025-07-13 22:25:26.836945
858,Cliente_858,cliente858@email.com,55.0,Valencia,19533.99325047579,2024-02-04 22:25:26.830944,F,+34 633432455,False,N/A,2025-04-12 22:25:26.836945
859,Cliente_859,cliente859@email.com,,Barcelona,30893.29452470423,2019-08-04 22:25:26.830944,E,+34 688562183,False,300,2024-09-24 22:25:26.836945
860,Cliente_860,cliente860@email.com,veinticinco,Valencia,24871.683957430727,2023-13-45,A,+34 628616825,Sí,-1,2023-12-06 22:25:26.836945
861,Cliente_861,cliente861@email.com,39.0,Málaga,32581.820585031644,2017-08-31 22:25:26.830944,G,+34 687302483,No,NULL,2025-04-20 22:25:26.836945
862,Cliente_862,correo_no_valido,52.0,Málaga,48039.40951571496,2024-06-22 22:25:26.830944,B,+34 624416430,1,N/A,2025-07-11 22:25:26.836945
863,Cliente_863,cliente863@email.com,16.0,Desconocido,23903.066681559576,2017-07-26 22:25:26.830944,C,+34 624467331,No,500,2025-07-05 22:25:26.836945
